,Award date,Capacity (m3/d),Capacity (MGD),Capital Cost per Unit of Daily Capacity ($/m3/d),Country,Customer type,EPC contractor (desal),EPC price,Feedwater,Holding Company,Inflation Adjusted EPC,Latitude,Location,Location type,Longitude,Membrane type (RO),Online date,Owner - Client,Plant status,Plant supplier,Plant supplier share,Plant type,Procurement model,Project name,Region,RO Feed Pump Drive,RO Membrane Type,RO System,Size,Subregion,Technology,Thermal design,Unit size (m3/d),Units,Winner,Water price (USD/m3),Water Year,Water Cost,Water Inflation Multiple,Inflation Adjusted Water Cost,Water Stress,Inflation Adjusted Wellhead Natural Gas Price
906,2001.0,470,0.12,3681.0553,Mexico,Power stations (TDS <10ppm),Veolia Iberica (Bekox),1250000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,1730095.991,,Mexico,Land based,,,2001,TUXPAN,Online,Veolia,100.0,Stand-alone,EPC,Mexico,Americas,Electric Motor,,Single Pass,S,Latin America / Caribbean,RO (Reverse Osmosis),,470.0,1.0,,,2012.0,0.6746809501348809,1.067623718,2148.0589206160003,3.516053768,5.53630717108978
907,2001.0,379,0.1,3688.436836,Mexico,Tourist facilities as drinking water (TDS 10ppm - <1000ppm),,1010000.0,Seawater (TDS 20000ppm - 50000ppm),,1397917.561,,Mexico,Land based,,Spiral Wound Membrane,2001,,Online,,,Stand-alone,EPC,Mexico,Americas,Electric Motor,Spiral Wound Membrane,Single Pass,S,Latin America / Caribbean,RO (Reverse Osmosis),,379.0,1.0,,,2012.0,0.6746809501348809,1.067623718,2148.0589206160003,3.516053768,5.53630717108978
908,2001.0,285,0.08,3690.871449,Mexico,Tourist facilities as drinking water (TDS 10ppm - <1000ppm),,760000.0,Seawater (TDS 20000ppm - 50000ppm),,1051898.363,,Mexico,Land based,,Spiral Wound Membrane,2001,,Online,,,Stand-alone,EPC,Mexico,Americas,Electric Motor,Spiral Wound Membrane,Single Pass,S,Latin America / Caribbean,RO (Reverse Osmosis),,285.0,1.0,,,2012.0,0.6746809501348809,1.067623718,2148.0589206160003,3.516053768,5.53630717108978
909,2001.0,"2,000",0.53,1404.837945,Morocco,Municipalities as drinking water (TDS 10ppm - <1000ppm),Veolia Iberica (Bekox),2030000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,2809675.889,28.083333000000003,Tan Tan,Land based,-11.083333,Spiral Wound Membrane,2001,City of Tan Tan ,Online,Veolia,100.0,Stand-alone,EPC,Tan Tan,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Middle East / North Africa,RO (Reverse Osmosis),,1000.0,2.0,,,,,0.0,,4.23604685,5.53630717108978
910,2001.0,220,0.06,1446.989374,New Zealand,Industry (TDS <10ppm),Veolia Iberica (Bekox),230000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,318337.6623,-42.0,New Zealand,Land based,174.0,,2001,Owens-Illinois,Online,Veolia,100.0,Stand-alone,EPC,New Zealand,Asia Pacific,Electric Motor,,Single Pass,S,East Asia / Pacific,RO (Reverse Osmosis),,220.0,1.0,,,2017.0,1.2144506821731598,1.0,2017.0,1.351785653,5.53630717108978
911,2001.0,680,0.18,1402.765242,Pakistan,Industry (TDS <10ppm),ITT Aquious,700000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Xylem Inc.,953880.3647,24.8666667,Karachi,Land based,67.05,Spiral Wound Membrane,2002,Bismillah Fabrics Pvt Ltd,Online,Xylem Inc.,100.0,Stand-alone,EPC,Karachi,Asia Pacific,Electric Motor,Spiral Wound Membrane,Single Pass,S,Southern Asia,RO (Reverse Osmosis),,680.0,1.0,,,2016.0,0.15277402357008701,1.02129929,2058.93936864,4.31002513,5.53630717108978
912,2001.0,650,0.17,1426.663771,Pakistan,Industry (TDS <10ppm),Metito,670000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Metito,927331.4512,24.8666667,Karachi,Land based,67.05,Spiral Wound Membrane,2001,,Online,Metito,100.0,Stand-alone,EPC,Karachi,Asia Pacific,Electric Motor,Spiral Wound Membrane,Single Pass,S,Southern Asia,RO (Reverse Osmosis),,650.0,1.0,,,2016.0,0.15277402357008701,1.02129929,2058.93936864,4.31002513,5.53630717108978
913,2001.0,568,0.15,1413.317852,Pakistan,Industry (TDS <10ppm),Water Engineering & Management Services (Pvt.) Ltd.,580000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Water Engineering & Management Services (Pvt.) Ltd.,802764.5398,31.4166667,Faisalabad,Land based,73.08333329999998,Spiral Wound Membrane,2001,,Online,Water Engineering & Management Services (Pvt.) Ltd.,100.0,Stand-alone,EPC,Faisalabad,Asia Pacific,Electric Motor,Spiral Wound Membrane,Single Pass,S,Southern Asia,RO (Reverse Osmosis),,568.0,1.0,,,2016.0,0.15277402357008701,1.02129929,2058.93936864,4.31002513,5.53630717108978
914,2001.0,500,0.13,3624.745386,Pakistan,Municipalities as drinking water (TDS 10ppm - <1000ppm),UNIHA Wasser Technologie Gmbh,1330000.0,Seawater (TDS 20000ppm - 50000ppm),UNIHA Wasser Technologie Gmbh,1812372.693,,Pakistan,Land based,,Spiral Wound Membrane,2002,,Online,UNIHA Wasser Technologie Gmbh,100.0,Stand-alone,EPC,Pakistan,Asia Pacific,Electric Motor,Spiral Wound Membrane,Single Pass,S,Southern Asia,RO (Reverse Osmosis),,500.0,1.0,,,2016.0,0.15277402357008701,1.02129929,2058.93936864,4.31002513,5.53630717108978
915,2001.0,325,0.09,1970.65394,Pakistan,Industry (TDS <10ppm),"Waterlink, Inc.",470000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Xylem Inc.,640462.5306,24.8666667,Karachi,Land based,67.05,Spiral Wound Membrane,2002,,Online,Xylem Inc.,100.0,Stand-alone,EPC,Karachi,Asia Pacific,Electric Motor,Spiral Wound Membrane,Single Pass,S,Southern Asia,RO (Reverse Osmosis),,325.0,1.0,,,2016.0,0.15277402357008701,1.02129929,2058.93936864,4.31002513,5.53630717108978
916,2001.0,220,0.06,1486.566802,Pakistan,Industry (TDS <10ppm),Culligan International Company,240000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Culligan International Company,327044.6965,24.8666667,Karachi,Land based,67.05,Spiral Wound Membrane,2002,Owens-Illinois,Online,Culligan International Company,100.0,Stand-alone,EPC,Karachi,Asia Pacific,Electric Motor,Spiral Wound Membrane,Single Pass,S,Southern Asia,RO (Reverse Osmosis),,220.0,1.0,,,2016.0,0.15277402357008701,1.02129929,2058.93936864,4.31002513,5.53630717108978
917,2001.0,151,0.04,1466.571436,Pakistan,Industry (TDS <10ppm),Water Engineering & Management Services (Pvt.) Ltd.,160000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Water Engineering & Management Services (Pvt.) Ltd.,221452.2868,31.5497222,Lahore,Land based,74.34361109999998,Spiral Wound Membrane,2001,Fibre Dyeing,Online,Water Engineering & Management Services (Pvt.) Ltd.,100.0,Stand-alone,EPC,Lahore,Asia Pacific,Electric Motor,Spiral Wound Membrane,Single Pass,S,Southern Asia,RO (Reverse Osmosis),,151.0,1.0,,,2016.0,0.15277402357008701,1.02129929,2058.93936864,4.31002513,5.53630717108978
918,2001.0,151,0.04,1466.571436,Pakistan,Industry (TDS <10ppm),Water Engineering & Management Services (Pvt.) Ltd.,160000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Water Engineering & Management Services (Pvt.) Ltd.,221452.2868,31.4166667,Faisalabad,Land based,73.08333329999998,Spiral Wound Membrane,2001,Kauser Process,Online,Water Engineering & Management Services (Pvt.) Ltd.,100.0,Stand-alone,EPC,Faisalabad,Asia Pacific,Electric Motor,Spiral Wound Membrane,Single Pass,S,Southern Asia,RO (Reverse Osmosis),,151.0,1.0,,,2016.0,0.15277402357008701,1.02129929,2058.93936864,4.31002513,5.53630717108978
919,2001.0,"2,200",0.58,3117.813718,Peru,Industry (TDS <10ppm),Pridesa,5033580.0,Seawater (TDS 20000ppm - 50000ppm),Acciona S.A.,6859190.18,-4.5772222000000005,Talara,Land based,-81.2719444,Spiral Wound Membrane,2002,PetroPeru,Online,Acciona S.A.,100.0,Stand-alone,EPC,Talara,Americas,Electric Motor,Spiral Wound Membrane,Single Pass,M,Latin America / Caribbean,RO (Reverse Osmosis),,2200.0,1.0,,,2014.0,0.896428301644787,1.035414977,2085.325763678,3.20160863,5.53630717108978
920,2001.0,425,0.11,1432.926562,Peru,Industry (TDS <10ppm),Veolia Iberica (Bekox),440000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,608993.7888,,Peru,Land based,,,2001,Industria Espin,Online,Veolia,100.0,Stand-alone,EPC,Peru,Americas,Electric Motor,,Single Pass,S,Latin America / Caribbean,RO (Reverse Osmosis),,425.0,1.0,,,2014.0,0.896428301644787,1.035414977,2085.325763678,3.20160863,5.53630717108978
921,2001.0,"1,248",0.33,3515.905191,Qatar,Municipalities as drinking water (TDS 10ppm - <1000ppm),Entropie S.A.S.,3220000.0,Seawater (TDS 20000ppm - 50000ppm),Veolia,4387849.678,25.5,Qatar,Land based,51.25,,2002,,Online,Veolia,100.0,Stand-alone,EPC,Qatar,EMEA,,,,M,Middle East / North Africa,MED (Multi-effect Distillation),TVC (Thermal Vapor Compression),1248.0,1.0,,,,,0.0,,5,5.53630717108978
922,2001.0,"6,200",1.64,1415.43538,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",6440000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,8775699.355,,Saudi Arabia ,Land based,,Spiral Wound Membrane,2002,MOMRA,Online,Veolia,100.0,Stand-alone,EPC,Saudi Arabia,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Middle East / North Africa,RO (Reverse Osmosis),,310.0,20.0,,,,,0.0,,4.992350923,5.53630717108978
923,2001.0,"3,600",0.95,2271.143726,Saudi Arabia,Power stations (TDS <10ppm),Reggiane Cranes and Plants,6000000.0,Seawater (TDS 20000ppm - 50000ppm),Demont s.r.l.,8176117.412,20.73171285,Shoaiba,Land based,39.5255127,,2002,,Online,Demont s.r.l.,100.0,Stand-alone,EPC,Shoaiba,EMEA,,,,M,Middle East / North Africa,MSF (Multi-stage Flash),Flash,3600.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
924,2001.0,"3,000",0.79,1358.143948,Saudi Arabia,Industry (TDS <10ppm),General Enterprises and Trading Co. Ltd. (GETCO),2990000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),General Enterprises and Trading Co. Ltd. (GETCO),4074431.843,24.6408333,Riyadh,Land based,46.7727778,Spiral Wound Membrane,2002,,Online,General Enterprises and Trading Co. Ltd. (GETCO),100.0,Stand-alone,EPC,Riyadh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Middle East / North Africa,RO (Reverse Osmosis),,1500.0,2.0,,,,,0.0,,4.992350923,5.53630717108978
925,2001.0,"1,000",0.26,1376.313098,Saudi Arabia,Irrigation (TDS <1000ppm),General Enterprises and Trading Co. Ltd. (GETCO),1010000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),General Enterprises and Trading Co. Ltd. (GETCO),1376313.0980000002,24.6408333,Riyadh,Land based,46.7727778,Spiral Wound Membrane,2002,,Online,General Enterprises and Trading Co. Ltd. (GETCO),100.0,Stand-alone,EPC,Riyadh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Middle East / North Africa,RO (Reverse Osmosis),,1000.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
926,2001.0,908,0.24,1380.695304,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",920000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,1253671.336,24.6408333,Riyadh,Land based,46.7727778,Spiral Wound Membrane,2002,Water Shop,Online,Veolia,100.0,Stand-alone,EPC,Riyadh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,908.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
927,2001.0,900,0.24,3558.12517,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),Entropie S.A.S.,2350000.0,Seawater (TDS 20000ppm - 50000ppm),Veolia,3202312.653,,Saudi Arabia ,Land based,,,2002,,Online,Veolia,100.0,Stand-alone,EPC,Saudi Arabia,EMEA,,,,S,Middle East / North Africa,MED (Multi-effect Distillation),TVC (Thermal Vapor Compression),900.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
928,2001.0,750,0.2,1399.024535,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",770000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,1049268.4009999998,24.6408333,Riyadh,Land based,46.7727778,Spiral Wound Membrane,2002,Water Shop,Online,Veolia,100.0,Stand-alone,EPC,Riyadh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,750.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
929,2001.0,600,0.16,1408.10911,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",620000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,844865.4659,26.4258333,Dammam,Land based,50.1141667,Spiral Wound Membrane,2002,King Fahd University of Petroleum and Minerals,Online,Veolia,100.0,Stand-alone,EPC,Dammam,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,300.0,2.0,,,,,0.0,,4.992350923,5.53630717108978
930,2001.0,600,0.16,1408.10911,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",620000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,844865.4659,24.6408333,Riyadh,Land based,46.7727778,Spiral Wound Membrane,2002,Water Shop,Online,Veolia,100.0,Stand-alone,EPC,Riyadh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,600.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
931,2001.0,600,0.16,1408.10911,Saudi Arabia,Industry (TDS <10ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",620000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,844865.4659,21.5169444,Jeddah,Land based,39.2191667,Spiral Wound Membrane,2002,Factory,Online,Veolia,100.0,Stand-alone,EPC,Jeddah,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,600.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
932,2001.0,500,0.13,1417.193685,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",520000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,708596.8423,24.6408333,Riyadh,Land based,46.7727778,Spiral Wound Membrane,2002,Water Shop,Online,Veolia,100.0,Stand-alone,EPC,Riyadh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,500.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
933,2001.0,480,0.13,1419.464828,Saudi Arabia,Industry (TDS <10ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",500000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,681343.1176,24.6408333,Riyadh,Land based,46.7727778,Spiral Wound Membrane,2002,Factory,Online,Veolia,100.0,Stand-alone,EPC,Riyadh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,480.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
934,2001.0,475,0.13,3614.704539,Saudi Arabia,Industry (TDS <10ppm),Alfa Laval,1260000.0,Seawater (TDS 20000ppm - 50000ppm),Alfa Laval,1716984.656,21.5169444,Jeddah,Land based,39.2191667,,2002,,Online,Alfa Laval,100.0,Stand-alone,EPC,Jeddah,EMEA,,,,S,Middle East / North Africa,MED (Multi-effect Distillation),,475.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
935,2001.0,400,0.11,1396.753391,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),General Enterprises and Trading Co. Ltd. (GETCO),410000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),General Enterprises and Trading Co. Ltd. (GETCO),558701.3565,27.5114102,Hail,Land based,41.7208243,Spiral Wound Membrane,2002,,Online,General Enterprises and Trading Co. Ltd. (GETCO),100.0,Stand-alone,EPC,Hail,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,400.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
936,2001.0,250,0.07,1417.193685,Saudi Arabia,Power stations (TDS <10ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",260000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,354298.4212,24.6408333,Riyadh,Land based,46.7727778,Spiral Wound Membrane,2002,PEC,Online,Veolia,100.0,Stand-alone,EPC,Riyadh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,250.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
937,2001.0,250,0.07,1439.439864,Saudi Arabia,Irrigation (TDS <1000ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",260000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,359859.9661,22.7986111,Rabigh,Land based,39.0322222,Spiral Wound Membrane,2001,Hospital,Online,Veolia,100.0,Stand-alone,EPC,Rabigh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,250.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
938,2001.0,200,0.05,1453.280633,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",210000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,290656.1265,24.15341067,Haradh,Land based,49.06894112,Spiral Wound Membrane,2001,,Online,Veolia,100.0,Stand-alone,EPC,Haradh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,100.0,2.0,,,,,0.0,,4.992350923,5.53630717108978
939,2001.0,190,0.05,1434.406564,Saudi Arabia,Industry (TDS <10ppm),General Enterprises and Trading Co. Ltd. (GETCO),200000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),General Enterprises and Trading Co. Ltd. (GETCO),272537.2471,26.4258333,Dammam,Land based,50.1141667,Spiral Wound Membrane,2002,,Online,General Enterprises and Trading Co. Ltd. (GETCO),100.0,Stand-alone,EPC,Dammam,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,190.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
940,2001.0,150,0.04,1476.348579,Saudi Arabia,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Veolia Water Solutions & Technologies, Saudi-Industries Ltd.",160000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,221452.2868,24.6408333,Riyadh,Land based,46.7727778,Spiral Wound Membrane,2001,Water Shop,Online,Veolia,100.0,Stand-alone,EPC,Riyadh,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,150.0,1.0,,,,,0.0,,4.992350923,5.53630717108978
941,2001.0,"3,200",0.85,3934.931506,South Africa,Power stations (TDS <10ppm),Entropie S.A.S.,9450000.0,Brine or concentrated seawater (TDS >50000ppm),Veolia,12591780.82,-26.55,Secunda,Land based,29.166667,,2003,Sasol Ltd.,Online,Veolia,100.0,Stand-alone,EPC,Secunda,EMEA,,,,M,Sub-Saharan Africa,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),3200.0,1.0,,,2017.0,0.669978865322684,1.0,2017.0,3.040457185,5.53630717108978
942,2001.0,"3,000",0.79,3741.62093,South Korea,Industry (TDS <10ppm),"Ionics, Inc.",8110000.0,Seawater (TDS 20000ppm - 50000ppm),GdF Suez,11224862.79,,Korea,Land based,,,2001,,Online,GdF Suez,100.0,Stand-alone,EPC,Korea,Asia Pacific,,,,M,East Asia / Pacific,ED (Electrodialysis),,3000.0,1.0,,,2014.0,0.9666947949765842,1.035414977,2085.325763678,3.543805295,5.53630717108978
943,2001.0,"10,500",2.77,1287.850502,Spain,Irrigation (TDS <1000ppm),Sociedad Anonima Depuracion Y Tratamientos,9770000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Sacyr Vallehermoso SA,13522430.27,36.8333333,Almeria,Land based,-2.45,Spiral Wound Membrane,2001,Comunidad de Regantes de Pulpi,Online,Sacyr Vallehermoso SA,100.0,Stand-alone,EPC,Pulpi,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,L,Western Europe,RO (Reverse Osmosis),,3500.0,3.0,,,,,0.0,,3.725614481,5.53630717108978
944,2001.0,"8,000",2.11,919.8132088,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),Acciona Agua,5400000.0,Brine or concentrated seawater (TDS >50000ppm),Acciona S.A.,7358505.67,38.61,Sureste,Land based,-1.14,Spiral Wound Membrane,2002,"Spain, Government of",Online,Acciona S.A.,100.0,Stand-alone,EPC,Sureste Ext.,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Western Europe,RO (Reverse Osmosis),,8000.0,1.0,,,,,0.0,,3.725614481,5.53630717108978
945,2001.0,"6,800",1.8,1817.582963,Spain,Irrigation (TDS <1000ppm),"Ionics, Inc.",9070000.0,Wastewater,GdF Suez,12359564.15,28.4166667,Tablero,Land based,-16.3333333,,2002,,Online,GdF Suez,100.0,Stand-alone,EPC,Tablero,EMEA,,,,M,Western Europe,ED (Electrodialysis),,3400.0,2.0,,,,,0.0,,3.725614481,5.53630717108978
946,2001.0,"5,200",1.37,3034.3222,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),Servicios y Procesos Ambientales S.A. (SPA),11400000.0,Seawater (TDS 20000ppm - 50000ppm),"Fomento de Construcciones y Contratas, S.A. (FCC)",15778475.44,28.116666700000003,Adeje,Land based,-16.716666699999998,Spiral Wound Membrane,2001,CI Tenerife,Online,"Fomento de Construcciones y Contratas, S.A. (FCC)",100.0,Stand-alone,EPC,Adeje 3,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Western Europe,RO (Reverse Osmosis),,5200.0,1.0,,,,,0.0,,3.725614481,5.53630717108978
947,2001.0,"5,000",1.32,1107.261434,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),Cadagua,4000000.0,Seawater (TDS 20000ppm - 50000ppm),Ferrovial,5536307.171,28.400219,San Nicolas,Land based,-16.537047400000002,Hollow Fibre Membrane,2001,Cabildo Insular Gran Canaria,Online,Ferrovial,100.0,Stand-alone,DBO,San Nicolas,EMEA,Electric Motor,Hollow Fibre Membrane,Single Pass,M,Western Europe,RO (Reverse Osmosis),,5000.0,1.0,,,,,0.0,,3.725614481,5.53630717108978
948,2001.0,"5,000",1.32,3371.285746,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),Inima (ex-OHL),12370000.0,Seawater (TDS 20000ppm - 50000ppm),GS Engineering & Construction,16856428.73,38.53816283,Benidorm,Land based,-0.13097763099999998,Spiral Wound Membrane,2002,,Online,GS Engineering & Construction,100.0,Stand-alone,EPC,Benidorm,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Western Europe,RO (Reverse Osmosis),,2500.0,2.0,,,,,0.0,,3.725614481,5.53630717108978
949,2001.0,"4,000",1.06,1781.712253,Spain,Irrigation (TDS <1000ppm),"Ionics, Inc.",5230000.0,Wastewater,GdF Suez,7126849.01,,Spain,Land based,,,2002,,Online,GdF Suez,100.0,Stand-alone,EPC,Spain,EMEA,,,,M,Western Europe,ED (Electrodialysis),,4000.0,1.0,,,,,0.0,,3.725614481,5.53630717108978
950,2001.0,"4,000",1.06,976.0295718,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Ionics, Inc.",2930000.0,River water or low concentrated saline water (TDS 500ppm - <3000ppm),GdF Suez,3904118.287,,Spain,Land based,,,2003,,Online,GdF Suez,100.0,Stand-alone,EPC,Spain,EMEA,,,,M,Western Europe,ED (Electrodialysis),,4000.0,1.0,,,,,0.0,,3.725614481,5.53630717108978
951,2001.0,"4,000",1.06,3430.562598,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Ionics, Inc.",10070000.0,Seawater (TDS 20000ppm - 50000ppm),GdF Suez,13722250.39,,Spain,Land based,,Spiral Wound Membrane,2002,,Online,GdF Suez,100.0,Stand-alone,EPC,Spain,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Western Europe,RO (Reverse Osmosis),,2000.0,2.0,,,,,0.0,,3.725614481,5.53630717108978
952,2001.0,"4,000",1.06,3484.413325,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),Veolia Iberica (Bekox),10070000.0,Seawater (TDS 20000ppm - 50000ppm),Veolia,13937653.3,,Spain,Land based,,Spiral Wound Membrane,2001,JOCA,Online,Veolia,100.0,Stand-alone,EPC,Spain,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Western Europe,RO (Reverse Osmosis),,2000.0,2.0,,,,,0.0,,3.725614481,5.53630717108978
953,2001.0,"4,000",1.06,1356.395257,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),Sociedad Anonima Depuracion Y Tratamientos / Valoriza Agua,3920000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Consortium,5425581.028,39.9,Burriana,Land based,-0.0666667,Spiral Wound Membrane,2001,,Online,Sacyr Vallehermoso SA,100.0,Stand-alone,EPC,Burriana,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,M,Western Europe,RO (Reverse Osmosis),,2000.0,2.0,,,,,0.0,,3.725614481,5.53630717108978
954,2001.0,"4,000",1.06,1266.430266,Spain,Power stations (TDS <10ppm),Veolia Iberica (Bekox),3660000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,5065721.062,37.6,Cartagena,Land based,-0.9833333,,2001,IBERDROLA,Online,Veolia,100.0,Stand-alone,EPC,Cartagena,EMEA,Electric Motor,,Single Pass,M,Western Europe,RO (Reverse Osmosis),,4000.0,1.0,,,,,0.0,,3.725614481,5.53630717108978
955,2001.0,"4,000",1.06,3259.500848,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),Veolia Iberica (Bekox),9420000.0,Seawater (TDS 20000ppm - 50000ppm),Veolia,13038003.39,28.0,Canary Islands,Land based,-15.5,,2001,JOCA,Online,Veolia,100.0,Stand-alone,EPC,Canary Islands,EMEA,Electric Motor,,Single Pass,M,Western Europe,RO (Reverse Osmosis),,4000.0,1.0,,,,,0.0,,3.725614481,5.53630717108978
